Fri Jun 01 2018 01:55:55 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 01:56:55 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 01:57:55 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 01:58:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 01:59:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:00:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:01:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:02:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:03:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:04:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:05:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:06:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:07:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:08:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:09:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:10:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:11:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:12:56 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:24:44 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:25:44 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:26:44 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:28:03 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:29:03 GMT+0000 (UTC) gamePlaying: League of Legends
Fri Jun 01 2018 02:30:03 GMT+0000 (UTC) gamePlaying: League of Legends
